1987,1820,0
1988,931,1
1989,1090,0
1990,1724,0
1991,622,1
1992,561,0
1993,750,1
1994,404,0
1995,2048,0
1996,1028,1
1997,2064,0
1998,2015,0
1999,1624,1
2000,594,0
2001,911,0
2002,180,0
2003,1647,1
2004,2107,0
2005,449,0
2006,424,0
2007,1390,1
2008,1071,0
2009,1309,1
2010,531,1
2011,2047,1
2012,1686,0
2013,1242,0
2014,1415,0
2015,783,1
2016,1903,1
2017,1148,0
2018,1627,1
2019,1471,0
2020,582,0
